0.000000,0.000000 
0.050000,0.000000 
0.100000,0.028882 
0.150000,0.095260 
0.200000,0.138499 
0.250000,0.204708 
0.300000,0.271762 
0.350000,0.330032 
0.400000,0.398268 
0.450000,0.455863 
0.500000,0.513965 
0.550000,0.575783 
0.600000,0.637263 
0.650000,0.699756 
0.700000,0.757689 
0.750000,0.819507 
0.800000,0.865617 
0.850000,0.935711 
0.900000,1.110354 
0.950000,1.071507 
