0.000000,0.000000 
0.050000,0.019930 
0.100000,0.063338 
0.150000,0.117386 
0.200000,0.166198 
0.250000,0.220922 
0.300000,0.273957 
0.350000,0.325979 
0.400000,0.380534 
0.450000,0.433062 
0.500000,0.486435 
0.550000,0.542172 
0.600000,0.597402 
0.650000,0.653646 
0.700000,0.705161 
0.750000,0.758196 
0.800000,0.822885 
0.850000,0.862070 
0.900000,0.906998 
0.950000,0.955472 
